run,final_balance,total_return,win_rate,max_drawdown,net_profit
63,2753.496298789978,27434.96298789978,75.60975609756098,470.27313709259033,2743.496298789978
64,214.89728450775146,2048.9728450775146,56.09756097560976,1343.0299758911133,204.89728450775146
65,451.00749492645264,4410.074949264526,63.41463414634146,1239.2377853393555,441.00749492645264
66,-775.0815057754517,-7850.815057754517,53.65853658536586,1936.0517263412476,-785.0815057754517
67,2118.3993911743164,21083.993911743164,56.09756097560976,710.0067138671875,2108.3993911743164
68,769.5240473747255,7595.240473747255,53.65853658536586,721.7477560043335,759.5240473747255
69,-771.5393209457397,-7815.3932094573975,51.21951219512195,2543.6545610427856,-781.5393209457397
70,1634.1857409477234,16241.857409477234,65.85365853658537,692.0013427734375,1624.1857409477234
71,2742.011079788208,27320.11079788208,63.41463414634146,804.535984992981,2732.011079788208
72,3025.052378177643,30150.52378177643,65.85365853658537,894.3926095962524,3015.052378177643
73,2639.5348405838013,26295.348405838013,60.97560975609756,1001.8961429595947,2629.5348405838013
74,2895.9786987304688,28859.786987304688,63.41463414634146,532.5404405593872,2885.9786987304688
75,3210.5937099456787,32005.937099456787,70.73170731707317,658.1311225891113,3200.5937099456787
76,1733.7759828567505,17237.759828567505,56.09756097560976,692.0013427734375,1723.7759828567505
77,194.23032760620117,1842.3032760620117,60.97560975609756,1245.499849319458,184.23032760620117
78,2547.53399848938,25375.3399848938,63.41463414634146,388.1227970123291,2537.53399848938
79,2213.254759311676,22032.54759311676,70.73170731707317,412.0025634765625,2203.254759311676
80,209.43994283676147,1994.3994283676147,53.65853658536586,1381.9709420204163,199.43994283676147
81,3196.0320568084717,31860.320568084717,70.73170731707317,704.3408155441284,3186.0320568084717
82,58.79087209701538,487.9087209701538,58.536585365853654,1225.9060144424438,48.79087209701538
83,-1194.4024467468262,-12044.024467468262,63.41463414634146,2415.3735637664795,-1204.4024467468262
84,1075.815508365631,10658.155083656311,46.34146341463415,808.857798576355,1065.815508365631
85,1145.3188753128052,11353.188753128052,63.41463414634146,1191.0580396652222,1135.3188753128052
86,3150.825629234314,31408.25629234314,60.97560975609756,811.7531538009644,3140.825629234314
87,598.8929963111877,5888.929963111877,58.536585365853654,859.9306344985962,588.8929963111877
88,506.2953329086305,4962.9533290863055,46.34146341463415,2385.000705718994,496.2953329086305
89,2123.8872504234314,21138.872504234314,58.536585365853654,452.02064514160156,2113.8872504234314
90,3009.026656150818,29990.26656150818,75.60975609756098,757.99560546875,2999.026656150818
91,1207.3772048950195,11973.772048950195,56.09756097560976,1085.6695175170898,1197.3772048950195
92,-327.1598720550537,-3371.598720550537,68.29268292682927,3702.9895782470703,-337.1598720550537
93,1188.44158411026,11784.4158411026,46.34146341463415,1939.2101168632507,1178.44158411026
94,1914.2627215385437,19042.627215385437,56.09756097560976,696.4040994644165,1904.2627215385437
95,1680.6156730651855,16706.156730651855,63.41463414634146,433.29793214797974,1670.6156730651855
96,4486.192235946655,44761.92235946655,70.73170731707317,728.5546064376831,4476.192235946655
97,497.3853921890259,4873.853921890259,58.536585365853654,1381.399154663086,487.3853921890259
98,2567.7144026756287,25577.144026756287,65.85365853658537,672.1371412277222,2557.7144026756287
99,3592.008719444275,35820.08719444275,73.17073170731707,412.0025634765625,3582.008719444275
100,851.6513800621033,8416.513800621033,63.41463414634146,1007.0897340774536,841.6513800621033
101,1669.3519449234009,16593.51944923401,56.09756097560976,538.115382194519,1659.3519449234009
102,-40.41271448135376,-504.1271448135376,56.09756097560976,1060.4112148284912,-50.41271448135376
103,1192.1688413619995,11821.688413619995,56.09756097560976,1004.4220685958862,1182.1688413619995
104,1811.9146919250488,18019.14691925049,63.41463414634146,700.3118991851807,1801.9146919250488
105,1594.6973657608032,15846.973657608032,63.41463414634146,692.8073167800903,1584.6973657608032
106,1978.1583046913147,19681.583046913147,60.97560975609756,918.8522100448608,1968.1583046913147
107,1258.1020092964172,12481.020092964172,56.09756097560976,692.86048412323,1248.1020092964172
108,-776.1204743385315,-7861.204743385315,43.90243902439025,911.0031127929688,-786.1204743385315
109,2010.2374053001404,20002.374053001404,63.41463414634146,696.0043907165527,2000.2374053001404
110,875.2403354644775,8652.403354644775,51.21951219512195,712.7708792686462,865.2403354644775
111,1013.26007604599,10032.6007604599,63.41463414634146,864.341139793396,1003.26007604599
112,1977.8179621696472,19678.179621696472,65.85365853658537,508.5088014602661,1967.8179621696472
113,-1045.7135343551636,-10557.135343551636,58.536585365853654,1224.9205112457275,-1055.7135343551636
114,4845.485875606537,48354.85875606537,82.92682926829268,692.0013427734375,4835.485875606537
115,4235.156486034393,42251.56486034393,56.09756097560976,219.00177001953125,4225.156486034393
116,1699.4946098327637,16894.946098327637,56.09756097560976,759.0100765228271,1689.4946098327637
117,2166.184494495392,21561.84494495392,68.29268292682927,583.9236974716187,2156.184494495392
118,-39.874484539031954,-498.74484539031954,53.65853658536586,1313.3370280265808,-49.874484539031954
119,1592.1612477302551,15821.612477302551,65.85365853658537,701.7090320587158,1582.1612477302551
120,1479.6279168128967,14696.279168128967,58.536585365853654,1503.5693645477295,1469.6279168128967
121,1753.579387664795,17435.79387664795,65.85365853658537,1193.0084228515625,1743.579387664795
122,3351.3785696029663,33413.78569602966,73.17073170731707,793.2167053222656,3341.3785696029663
123,181.1282730102539,1711.282730102539,58.536585365853654,1329.060673713684,171.1282730102539
124,167.41264820098877,1574.1264820098877,60.97560975609756,1999.468445777893,157.41264820098877
125,773.4267807006837,7634.267807006838,53.65853658536586,1240.4946088790894,763.4267807006837
126,-792.0057678222656,-8020.057678222656,48.78048780487805,2083.92071723938,-802.0057678222656
127,1986.0342836380007,19760.34283638001,68.29268292682927,974.0066528320312,1976.0342836380007
128,-278.9447808265686,-2889.447808265686,56.09756097560976,1115.6973838806152,-288.9447808265686
129,1828.3457255363464,18183.457255363464,63.41463414634146,412.0025634765625,1818.3457255363464
130,1828.0446028709412,18180.44602870941,63.41463414634146,892.5060033798218,1818.0446028709412
131,1122.1894121170044,11121.894121170044,68.29268292682927,980.6655645370483,1112.1894121170044
132,-129.47641849517822,-1394.7641849517822,56.09756097560976,1287.2811555862427,-139.47641849517822
133,726.0974740982056,7160.974740982056,53.65853658536586,1551.5871047973633,716.0974740982056
134,3884.341368675232,38743.41368675232,73.17073170731707,412.0025634765625,3874.341368675232
135,-175.7926845550537,-1857.926845550537,51.21951219512195,1957.135796546936,-185.7926845550537
136,1954.0195560455322,19440.195560455322,60.97560975609756,807.9986572265625,1944.0195560455322
137,1583.8865733146667,15738.865733146667,48.78048780487805,1104.00390625,1573.8865733146667
138,1724.845597743988,17148.45597743988,65.85365853658537,421.81968688964844,1714.845597743988
139,461.2590169906616,4512.590169906616,56.09756097560976,1411.389410495758,451.2590169906616
140,978.7022566795349,9687.02256679535,58.536585365853654,1210.7728719711304,968.7022566795349
141,1267.1956515312195,12571.956515312195,65.85365853658537,911.0031127929688,1257.1956515312195
142,3660.1182913780212,36501.18291378021,65.85365853658537,253.997802734375,3650.1182913780212
143,1474.5216464996338,14645.216464996338,58.536585365853654,1662.0413064956665,1464.5216464996338
144,1782.7594375610352,17727.59437561035,58.536585365853654,695.8004236221313,1772.7594375610352
145,2576.660523414612,25666.605234146118,70.73170731707317,421.81968688964844,2566.660523414612
146,787.271568775177,7772.71568775177,63.41463414634146,1019.2375183105469,777.271568775177
147,-136.53939008712769,-1465.3939008712769,60.97560975609756,886.9129419326782,-146.53939008712769
148,-172.72793292999268,-1827.2793292999268,58.536585365853654,1459.5718383789062,-182.72793292999268
149,2001.2181496620178,19912.18149662018,60.97560975609756,1163.244128227234,1991.2181496620178
150,828.7130093574524,8187.130093574524,56.09756097560976,1358.0596446990967,818.7130093574524
151,-168.73746156692505,-1787.3746156692505,51.21951219512195,1295.4642176628113,-178.73746156692505
152,2016.0381293296814,20060.381293296814,68.29268292682927,692.0013427734375,2006.0381293296814
153,2308.75648021698,22987.5648021698,68.29268292682927,692.0013427734375,2298.75648021698
154,2836.4540433883667,28264.540433883667,73.17073170731707,467.8086042404175,2826.4540433883667
155,1220.135817527771,12101.35817527771,70.73170731707317,907.9020023345947,1210.135817527771
156,1058.4731197357178,10484.731197357178,56.09756097560976,988.964319229126,1048.4731197357178
157,1840.18159866333,18301.8159866333,70.73170731707317,632.7102184295654,1830.18159866333
158,991.7580580711365,9817.580580711365,63.41463414634146,832.304835319519,981.7580580711365
159,3869.0604066848755,38590.604066848755,63.41463414634146,1057.6883554458618,3859.0604066848755
160,-1908.7333583831787,-19187.333583831787,51.21951219512195,3395.4477310180664,-1918.7333583831787
161,-34.12996768951416,-441.2996768951416,43.90243902439025,1304.4298887252808,-44.12996768951416
162,1564.3406009674072,15543.406009674072,70.73170731707317,474.5534658432007,1554.3406009674072
163,1787.1372199058533,17771.372199058533,58.536585365853654,692.0013427734375,1777.1372199058533
164,590.4271697998047,5804.271697998047,53.65853658536586,982.6368093490601,580.4271697998047
165,2425.951132774353,24159.51132774353,70.73170731707317,416.0003662109375,2415.951132774353
166,2071.7222785949707,20617.222785949707,63.41463414634146,699.8058557510376,2061.7222785949707
167,-85.21603584289545,-952.1603584289545,60.97560975609756,1366.13130569458,-95.21603584289545
168,2871.068367958069,28610.68367958069,65.85365853658537,1159.2198610305786,2861.068367958069
169,901.0994529724121,8910.994529724121,46.34146341463415,1400.302529335022,891.0994529724121
170,1226.9645428657532,12169.645428657532,56.09756097560976,1083.1612348556519,1216.9645428657532
171,1416.147062778473,14061.470627784729,60.97560975609756,884.0079307556152,1406.147062778473
172,1279.7523832321167,12697.523832321167,70.73170731707317,952.5042772293091,1269.7523832321167
173,-810.2949166297913,-8202.949166297913,58.536585365853654,2497.823715209961,-820.2949166297913
174,2480.4209566116333,24704.209566116333,68.29268292682927,692.0013427734375,2470.4209566116333
175,-533.0541038513184,-5430.541038513184,58.536585365853654,1246.5647459030151,-543.0541038513184
176,4935.49741268158,49254.974126815796,70.73170731707317,228.8188934326172,4925.49741268158
177,-886.7096209526062,-8967.096209526062,41.46341463414634,2346.6473817825317,-896.7096209526062
178,600.7906889915467,5907.906889915468,63.41463414634146,1183.1571459770203,590.7906889915467
179,1553.2937145233154,15432.937145233154,51.21951219512195,1024.1479277610779,1543.2937145233154
180,2317.977318763733,23079.77318763733,60.97560975609756,812.4972581863403,2307.977318763733
181,3512.542018890381,35025.42018890381,58.536585365853654,500.3662109375,3502.542018890381
182,1630.7700967788696,16207.700967788696,58.536585365853654,1503.3724308013916,1620.7700967788696
183,614.2301654815675,6042.301654815676,58.536585365853654,1986.3802194595337,604.2301654815675
184,1499.4170761108398,14894.170761108398,63.41463414634146,1005.1271915435791,1489.4170761108398
185,-2154.6507382392883,-21646.507382392883,46.34146341463415,2646.0885405540466,-2164.6507382392883
186,2321.808407306671,23118.08407306671,75.60975609756098,520.7275152206421,2311.808407306671
187,1141.784975528717,11317.84975528717,56.09756097560976,1085.558295249939,1131.784975528717
188,3792.3588848114014,37823.588848114014,70.73170731707317,1577.1178007125854,3782.3588848114014
189,-66.9851803779602,-769.851803779602,58.536585365853654,1730.9348583221436,-76.9851803779602
190,2520.6201171875,25106.201171875,70.73170731707317,451.8023729324341,2510.6201171875
191,1259.4690418243408,12494.690418243408,68.29268292682927,1034.9829196929932,1249.4690418243408
192,1081.6196298599243,10716.196298599243,63.41463414634146,1503.5624504089355,1071.6196298599243
193,745.575258731842,7355.75258731842,51.21951219512195,1265.4954195022583,735.575258731842
194,2631.889591217041,26218.89591217041,75.60975609756098,526.7449617385864,2621.889591217041
195,1392.0537328720093,13820.537328720093,70.73170731707317,1365.6511306762695,1382.0537328720093
196,2382.523784637451,23725.23784637451,65.85365853658537,260.07962226867676,2372.523784637451
197,677.3382520675659,6673.382520675659,60.97560975609756,929.6205043792725,667.3382520675659
198,-373.79544019699097,-3837.9544019699097,48.78048780487805,1763.2425427436829,-383.79544019699097
199,737.6967763900757,7276.967763900757,70.73170731707317,950.3294229507446,727.6967763900757
200,2082.802782058716,20728.02782058716,70.73170731707317,1156.5894484519958,2072.802782058716
201,3214.732060432434,32047.32060432434,65.85365853658537,692.0013427734375,3204.732060432434
202,2480.5587029457092,24705.587029457092,70.73170731707317,910.0148677825928,2470.5587029457092
203,864.6003103256226,8546.003103256226,65.85365853658537,631.0043334960938,854.6003103256226
204,1307.2400188446045,12972.400188446045,60.97560975609756,633.1056356430054,1297.2400188446045
205,1693.4295392036438,16834.295392036438,60.97560975609756,1059.2700242996216,1683.4295392036438
206,1539.851496219635,15298.51496219635,58.536585365853654,1574.7584700584412,1529.851496219635
207,2062.5863766670227,20525.863766670227,65.85365853658537,814.9003982543945,2052.5863766670227
208,1297.0717644691467,12870.717644691467,51.21951219512195,1058.9691996574402,1287.0717644691467
209,-75.9026312828064,-859.026312828064,51.21951219512195,1186.1472725868225,-85.9026312828064
210,189.11052703857422,1791.1052703857422,60.97560975609756,1107.7185273170471,179.11052703857422
211,330.7674026489258,3207.674026489258,56.09756097560976,1241.1346435546875,320.7674026489258
212,-701.4958167076111,-7114.958167076111,51.21951219512195,1635.5386972427368,-711.4958167076111
213,-594.0737628936768,-6040.737628936768,63.41463414634146,2343.315005302429,-604.0737628936768
214,2333.0603337287903,23230.603337287903,63.41463414634146,692.0013427734375,2323.0603337287903
215,4086.4055252075195,40764.055252075195,60.97560975609756,824.6482610702515,4076.4055252075195
216,6110.669503211975,61006.69503211975,78.04878048780488,341.20357036590576,6100.669503211975
217,2377.590069770813,23675.90069770813,68.29268292682927,599.8784303665161,2367.590069770813
218,-1621.6783428192139,-16316.783428192139,58.536585365853654,1920.4158782958984,-1631.6783428192139
219,6974.742660522461,69647.42660522461,73.17073170731707,115.997314453125,6964.742660522461
220,4662.46844291687,46524.6844291687,70.73170731707317,436.684250831604,4652.46844291687
221,974.739739894867,9647.39739894867,65.85365853658537,948.4810829162598,964.739739894867
222,2566.7994117736816,25567.994117736816,58.536585365853654,1107.7547073364258,2556.7994117736816
223,73.04734945297241,630.4734945297241,63.41463414634146,1613.3092045783997,63.04734945297241
224,492.47230052948,4824.7230052948,48.78048780487805,974.0066528320312,482.47230052948
225,-3273.2165360450745,-32832.165360450745,48.78048780487805,3365.359306335449,-3283.2165360450745
226,-686.8755722045898,-6968.755722045898,46.34146341463415,1405.8825373649597,-696.8755722045898
227,1304.2181825637817,12942.181825637817,65.85365853658537,1630.4334998130798,1294.2181825637817
228,-83.25653314590454,-932.5653314590454,58.536585365853654,1646.8772888183594,-93.25653314590454
229,1268.778691291809,12587.78691291809,70.73170731707317,1463.5496139526367,1258.778691291809
230,739.6954393386841,7296.954393386841,63.41463414634146,891.7198181152344,729.6954393386841
231,2414.6072959899902,24046.072959899902,58.536585365853654,993.716835975647,2404.6072959899902
232,5733.307192325592,57233.07192325592,87.8048780487805,196.99859619140622,5723.307192325592
233,2917.4378609657288,29074.378609657288,60.97560975609756,949.4935274124146,2907.4378609657288
234,3195.8757734298706,31858.757734298706,65.85365853658537,893.6669230461121,3185.8757734298706
235,815.9267401695251,8059.2674016952515,60.97560975609756,1028.2617211341858,805.9267401695251
236,-377.5015377998352,-3875.015377998352,60.97560975609756,751.8888711929321,-387.5015377998352
237,1513.5634636878967,15035.634636878967,73.17073170731707,900.7391929626465,1503.5634636878967
238,2640.9198141098022,26309.198141098022,70.73170731707317,693.0741667747498,2630.9198141098022
239,831.713387966156,8217.13387966156,58.536585365853654,1334.3358039855957,821.713387966156
240,2286.9088745117188,22769.088745117188,65.85365853658537,692.0013427734375,2276.9088745117188
241,1530.6032991409302,15206.032991409302,63.41463414634146,1036.8175506591797,1520.6032991409302
242,28.368244171142578,183.68244171142578,65.85365853658537,1491.6259050369263,18.368244171142578
243,3613.5854816436768,36035.85481643677,58.536585365853654,491.58644676208496,3603.5854816436768
244,918.7017774581909,9087.01777458191,60.97560975609756,1963.6907577514648,908.7017774581909
245,4049.251208305359,40392.51208305359,58.536585365853654,912.1133089065552,4039.251208305359
246,-424.0581893920898,-4340.5818939208975,51.21951219512195,1440.6602382659912,-434.0581893920898
247,1508.6959099769592,14986.959099769592,68.29268292682927,491.1488890647888,1498.6959099769592
248,2267.6992511749268,22576.992511749268,70.73170731707317,692.0013427734375,2257.6992511749268
249,2648.087809085846,26380.87809085846,53.65853658536586,531.9976806640625,2638.087809085846
250,-12.462785243988037,-224.62785243988037,65.85365853658537,915.5608415603638,-22.462785243988037
251,532.9015946388245,5229.015946388245,58.536585365853654,867.8857088088989,522.9015946388245
252,2910.2564549446106,29002.564549446106,65.85365853658537,500.0891089439392,2900.2564549446106
253,3844.19132232666,38341.9132232666,60.97560975609756,258.49640369415283,3834.19132232666
254,3890.185544490814,38801.85544490814,78.04878048780488,945.9991455078125,3880.185544490814
255,1689.3792843818665,16793.792843818665,56.09756097560976,832.872748374939,1679.3792843818665
256,1681.508014202118,16715.08014202118,51.21951219512195,1116.8467998504639,1671.508014202118
257,2821.6199374198914,28116.199374198914,65.85365853658537,527.9998779296875,2811.6199374198914
258,2001.5755987167358,19915.75598716736,60.97560975609756,719.5086479187012,1991.5755987167358
259,318.1511259078982,3081.5112590789818,43.90243902439025,1525.8827805519104,308.1511259078982
260,492.1149706840515,4821.149706840515,65.85365853658537,693.7072277069092,482.1149706840515
261,-559.689631462097,-5696.89631462097,58.536585365853654,1816.8053030967712,-569.689631462097
262,2679.5597767829895,26695.597767829895,60.97560975609756,1484.2089414596558,2669.5597767829895
263,3060.612449645996,30506.12449645996,70.73170731707317,974.0066528320312,3050.612449645996
264,-214.94566440582275,-2249.4566440582275,56.09756097560976,1881.8986415863037,-224.94566440582275
265,568.0036044120789,5580.036044120789,63.41463414634146,1301.991581916809,558.0036044120789
266,-1914.2141842842102,-19242.141842842102,51.21951219512195,1926.9406199455261,-1924.2141842842102
267,-407.5530672073364,-4175.530672073364,58.536585365853654,1225.8062362670898,-417.5530672073364
268,1025.2522921562195,10152.522921562195,60.97560975609756,1279.9900770187378,1015.2522921562195
269,821.1621141433716,8111.621141433716,63.41463414634146,1266.6857242584229,811.1621141433716
270,-488.68452548980713,-4986.845254898071,65.85365853658537,1896.2502479553223,-498.68452548980713
271,-1485.9445595741272,-14959.445595741272,51.21951219512195,2498.4262585639954,-1495.9445595741272
272,608.0411171913147,5980.411171913147,58.536585365853654,537.9350781440735,598.0411171913147
273,2610.763499736786,26007.63499736786,53.65853658536586,621.9391822814941,2600.763499736786
274,2741.4502596855164,27314.502596855164,68.29268292682927,558.5986375808716,2731.4502596855164
275,2208.440670967102,21984.40670967102,60.97560975609756,1046.1246371269226,2198.440670967102
276,3763.686785697937,37536.86785697937,60.97560975609756,809.3202114105225,3753.686785697937
277,475.1818871498108,4651.818871498108,63.41463414634146,881.486177444458,465.1818871498108
278,3431.0221767425537,34210.22176742554,65.85365853658537,752.5498867034912,3421.0221767425537
279,1092.0674896240234,10820.674896240234,70.73170731707317,1124.5932579040527,1082.0674896240234
280,695.1629614830017,6851.629614830017,51.21951219512195,1567.30318069458,685.1629614830017
281,3975.1971459388733,39651.97145938873,73.17073170731707,284.51788425445557,3965.1971459388733
282,2202.8170919418335,21928.170919418335,68.29268292682927,631.0043334960938,2192.8170919418335
283,3778.1915760040283,37681.91576004028,65.85365853658537,390.53452014923096,3768.1915760040283
284,4085.540244579315,40755.40244579315,58.536585365853654,898.9178538322449,4075.540244579315
285,866.0689687728882,8560.689687728882,75.60975609756098,959.0860605239868,856.0689687728882
286,-718.4965515136719,-7284.965515136719,56.09756097560976,1509.8408460617065,-728.4965515136719
287,1433.8669872283936,14238.669872283936,63.41463414634146,1100.9893417358398,1423.8669872283936
288,563.3503293991089,5533.503293991089,63.41463414634146,2507.822811603546,553.3503293991089
289,1483.6198782920837,14736.198782920837,53.65853658536586,1099.871039390564,1473.6198782920837
290,1382.4165558815002,13724.165558815002,56.09756097560976,1208.6199522018433,1372.4165558815002
291,-1159.0208911895752,-11690.208911895752,48.78048780487805,1590.5457735061646,-1169.0208911895752
292,2335.9188532829285,23259.188532829285,65.85365853658537,634.4987154006958,2325.9188532829285
293,574.9072527885437,5649.072527885437,63.41463414634146,1239.3330335617065,564.9072527885437
294,-332.77844429016113,-3427.7844429016113,51.21951219512195,1408.0385565757751,-342.77844429016113
295,3302.9946780204773,32929.94678020477,63.41463414634146,862.1358871459961,3292.9946780204773
296,1195.1909160614014,11851.909160614014,53.65853658536586,898.6314535140991,1185.1909160614014
297,-1329.3431305885315,-13393.431305885315,43.90243902439025,1901.6978740692139,-1339.3431305885315
298,2235.068747997284,22250.68747997284,65.85365853658537,792.5126552581787,2225.068747997284
299,1486.478934288025,14764.789342880249,63.41463414634146,701.8184661865234,1476.478934288025
300,2036.3289213180542,20263.289213180542,58.536585365853654,695.4957246780396,2026.3289213180542
301,514.1508674621583,5041.508674621584,56.09756097560976,444.6885585784912,504.1508674621583
302,-621.3043236732482,-6313.043236732481,48.78048780487805,792.3887372016907,-631.3043236732482
303,2348.074803352356,23380.74803352356,70.73170731707317,1530.6273698806763,2338.074803352356
304,2569.9390268325806,25599.390268325806,56.09756097560976,523.8426923751831,2559.9390268325806
305,2412.2492170333862,24022.492170333862,68.29268292682927,418.0889129638672,2402.2492170333862
306,859.413812160492,8494.13812160492,68.29268292682927,1497.8489875793457,849.413812160492
307,608.8762378692627,5988.762378692627,53.65853658536586,1691.3443803787231,598.8762378692627
308,587.8857469558716,5778.857469558716,63.41463414634146,703.8503885269165,577.8857469558716
309,3828.5811638832092,38185.81163883209,68.29268292682927,418.959379196167,3818.5811638832092
310,1899.0714049339294,18890.714049339294,60.97560975609756,923.2723712921143,1889.0714049339294
311,611.3267636299133,6013.267636299133,58.536585365853654,740.1654124259949,601.3267636299133
312,3045.2667570114136,30352.667570114136,68.29268292682927,694.5139169692993,3035.2667570114136
313,3135.0738501548767,31250.738501548767,60.97560975609756,708.4627151489258,3125.0738501548767
314,29.14680004119873,191.4680004119873,60.97560975609756,2355.080723762512,19.14680004119873
315,-244.38785552978516,-2543.8785552978516,58.536585365853654,929.8549294471741,-254.38785552978516
316,468.25761556625366,4582.576155662537,56.09756097560976,692.0013427734375,458.25761556625366
317,2154.556760787964,21445.56760787964,63.41463414634146,555.4236173629761,2144.556760787964
318,-198.32949876785278,-2083.294987678528,58.536585365853654,1438.7258887290955,-208.32949876785278
